pre_bfly12(280)=-278+j-579, index2_re(280)=12, index2_im(280)=12, bfly12(280)=-139+j-290
pre_bfly12(281)=512+j-384, index2_re(281)=12, index2_im(281)=12, bfly12(281)=256+j-192
pre_bfly12(282)=-36+j-283, index2_re(282)=12, index2_im(282)=12, bfly12(282)=-18+j-142
pre_bfly12(283)=-285+j20, index2_re(283)=12, index2_im(283)=12, bfly12(283)=-143+j10
pre_bfly12(284)=-455+j1007, index2_re(284)=12, index2_im(284)=12, bfly12(284)=-228+j503
pre_bfly12(285)=-2184+j-910, index2_re(285)=12, index2_im(285)=12, bfly12(285)=-1092+j-455
pre_bfly12(286)=-151+j101, index2_re(286)=12, index2_im(286)=12, bfly12(286)=-76+j50
pre_bfly12(287)=-207+j501, index2_re(287)=12, index2_im(287)=12, bfly12(287)=-104+j250
pre_bfly12(288)=106+j71, index2_re(288)=12, index2_im(288)=12, bfly12(288)=53+j35
pre_bfly12(289)=-1024+j-384, index2_re(289)=13, index2_im(289)=13, bfly12(289)=-1024+j-384
pre_bfly12(290)=101+j-267, index2_re(290)=13, index2_im(290)=13, bfly12(290)=101+j-267
pre_bfly12(291)=-707+j1057, index2_re(291)=13, index2_im(291)=13, bfly12(291)=-707+j1057
pre_bfly12(292)=-481+j-1586, index2_re(292)=13, index2_im(292)=13, bfly12(292)=-481+j-1586
pre_bfly12(293)=-570+j-40, index2_re(293)=13, index2_im(293)=13, bfly12(293)=-570+j-40
pre_bfly12(294)=-198+j1264, index2_re(294)=13, index2_im(294)=13, bfly12(294)=-198+j1264
pre_bfly12(295)=-779+j-246, index2_re(295)=13, index2_im(295)=13, bfly12(295)=-779+j-246
pre_bfly12(296)=486+j594, index2_re(296)=13, index2_im(296)=13, bfly12(296)=486+j594
pre_bfly12(297)=-512+j-128, index2_re(297)=13, index2_im(297)=13, bfly12(297)=-512+j-128
pre_bfly12(298)=-7+j-286, index2_re(298)=13, index2_im(298)=13, bfly12(298)=-7+j-286
pre_bfly12(299)=953+j1099, index2_re(299)=13, index2_im(299)=13, bfly12(299)=953+j1099
pre_bfly12(300)=-557+j-827, index2_re(300)=13, index2_im(300)=13, bfly12(300)=-557+j-827
pre_bfly12(301)=570+j40, index2_re(301)=13, index2_im(301)=13, bfly12(301)=570+j40
pre_bfly12(302)=-1044+j468, index2_re(302)=13, index2_im(302)=13, bfly12(302)=-1044+j468
pre_bfly12(303)=-77+j-932, index2_re(303)=13, index2_im(303)=13, bfly12(303)=-77+j-932
pre_bfly12(304)=562+j96, index2_re(304)=13, index2_im(304)=13, bfly12(304)=562+j96
pre_bfly12(305)=-384+j1280, index2_re(305)=13, index2_im(305)=13, bfly12(305)=-384+j1280
pre_bfly12(306)=743+j-625, index2_re(306)=13, index2_im(306)=13, bfly12(306)=743+j-625
pre_bfly12(307)=35+j-177, index2_re(307)=13, index2_im(307)=13, bfly12(307)=35+j-177
pre_bfly12(308)=-342+j-1602, index2_re(308)=13, index2_im(308)=13, bfly12(308)=-342+j-1602
pre_bfly12(309)=1681+j283, index2_re(309)=13, index2_im(309)=13, bfly12(309)=1681+j283
pre_bfly12(310)=-651+j1345, index2_re(310)=13, index2_im(310)=13, bfly12(310)=-651+j1345
pre_bfly12(311)=-152+j554, index2_re(311)=13, index2_im(311)=13, bfly12(311)=-152+j554
pre_bfly12(312)=-978+j-205, index2_re(312)=13, index2_im(312)=13, bfly12(312)=-978+j-205
pre_bfly12(313)=2432+j256, index2_re(313)=12, index2_im(313)=12, bfly12(313)=1216+j128
pre_bfly12(314)=936+j-270, index2_re(314)=12, index2_im(314)=12, bfly12(314)=468+j-135
pre_bfly12(315)=-805+j757, index2_re(315)=12, index2_im(315)=12, bfly12(315)=-403+j378
pre_bfly12(316)=-812+j-438, index2_re(316)=12, index2_im(316)=12, bfly12(316)=-406+j-219
pre_bfly12(317)=639+j127, index2_re(317)=12, index2_im(317)=12, bfly12(317)=319+j63
pre_bfly12(318)=-270+j-451, index2_re(318)=12, index2_im(318)=12, bfly12(318)=-135+j-226
pre_bfly12(319)=-566+j-72, index2_re(319)=12, index2_im(319)=12, bfly12(319)=-283+j-36
pre_bfly12(320)=293+j355, index2_re(320)=12, index2_im(320)=12, bfly12(320)=146+j177
pre_bfly12(321)=111360+j-14848, index2_re(321)=6, index2_im(321)=6, bfly12(321)=870+j-116
pre_bfly12(322)=-50944+j-40960, index2_re(322)=6, index2_im(322)=6, bfly12(322)=-398+j-320
pre_bfly12(323)=153600+j-92160, index2_re(323)=6, index2_im(323)=6, bfly12(323)=1200+j-720
pre_bfly12(324)=-11008+j167680, index2_re(324)=6, index2_im(324)=6, bfly12(324)=-86+j1310
pre_bfly12(325)=104960+j-43520, index2_re(325)=6, index2_im(325)=6, bfly12(325)=820+j-340
pre_bfly12(326)=-18944+j-147712, index2_re(326)=6, index2_im(326)=6, bfly12(326)=-148+j-1154
pre_bfly12(327)=134656+j93696, index2_re(327)=6, index2_im(327)=6, bfly12(327)=1052+j732
pre_bfly12(328)=-46592+j57600, index2_re(328)=6, index2_im(328)=6, bfly12(328)=-364+j450
pre_bfly12(329)=-196864+j-20480, index2_re(329)=6, index2_im(329)=6, bfly12(329)=-1538+j-160
pre_bfly12(330)=-37944+j5242, index2_re(330)=6, index2_im(330)=6, bfly12(330)=-297+j40
pre_bfly12(331)=35308+j102284, index2_re(331)=6, index2_im(331)=6, bfly12(331)=275+j799
pre_bfly12(332)=-36758+j-16094, index2_re(332)=6, index2_im(332)=6, bfly12(332)=-288+j-126
pre_bfly12(333)=49664+j-20480, index2_re(333)=6, index2_im(333)=6, bfly12(333)=388+j-160
pre_bfly12(334)=-27884+j41462, index2_re(334)=6, index2_im(334)=6, bfly12(334)=-218+j323
pre_bfly12(335)=-45864+j-179816, index2_re(335)=6, index2_im(335)=6, bfly12(335)=-359+j-1405
pre_bfly12(336)=-52134+j-19712, index2_re(336)=6, index2_im(336)=6, bfly12(336)=-408+j-154
pre_bfly12(337)=-27648+j-44288, index2_re(337)=7, index2_im(337)=7, bfly12(337)=-432+j-692
pre_bfly12(338)=-76512+j-80682, index2_re(338)=7, index2_im(338)=7, bfly12(338)=-1196+j-1261
pre_bfly12(339)=2274+j-11182, index2_re(339)=7, index2_im(339)=7, bfly12(339)=35+j-175
pre_bfly12(340)=-20252+j-5476, index2_re(340)=7, index2_im(340)=7, bfly12(340)=-317+j-86
pre_bfly12(341)=-12012+j5096, index2_re(341)=7, index2_im(341)=7, bfly12(341)=-188+j79
pre_bfly12(342)=18020+j77178, index2_re(342)=7, index2_im(342)=7, bfly12(342)=281+j1205
pre_bfly12(343)=59788+j-6716, index2_re(343)=7, index2_im(343)=7, bfly12(343)=934+j-105
pre_bfly12(344)=-89788+j31426, index2_re(344)=7, index2_im(344)=7, bfly12(344)=-1403+j491
pre_bfly12(345)=-57856+j8960, index2_re(345)=6, index2_im(345)=6, bfly12(345)=-452+j70
pre_bfly12(346)=130380+j42886, index2_re(346)=6, index2_im(346)=6, bfly12(346)=1018+j335
pre_bfly12(347)=-7374+j30418, index2_re(347)=6, index2_im(347)=6, bfly12(347)=-58+j237
pre_bfly12(348)=-66188+j120520, index2_re(348)=6, index2_im(348)=6, bfly12(348)=-518+j941
pre_bfly12(349)=-33124+j13832, index2_re(349)=6, index2_im(349)=6, bfly12(349)=-259+j108
pre_bfly12(350)=-89230+j-197120, index2_re(350)=6, index2_im(350)=6, bfly12(350)=-698+j-1540
pre_bfly12(351)=-4496+j-53472, index2_re(351)=6, index2_im(351)=6, bfly12(351)=-36+j-418
pre_bfly12(352)=161404+j9834, index2_re(352)=6, index2_im(352)=6, bfly12(352)=1260+j76
pre_bfly12(353)=62464+j21888, index2_re(353)=6, index2_im(353)=6, bfly12(353)=488+j171
pre_bfly12(354)=562+j186022, index2_re(354)=6, index2_im(354)=6, bfly12(354)=4+j1453
pre_bfly12(355)=136027+j-8786, index2_re(355)=6, index2_im(355)=6, bfly12(355)=1062+j-69
pre_bfly12(356)=-42557+j-41048, index2_re(356)=6, index2_im(356)=6, bfly12(356)=-333+j-321
pre_bfly12(357)=78942+j-32781, index2_re(357)=6, index2_im(357)=6, bfly12(357)=616+j-257
pre_bfly12(358)=34131+j40545, index2_re(358)=6, index2_im(358)=6, bfly12(358)=266+j316
pre_bfly12(359)=165263+j7390, index2_re(359)=6, index2_im(359)=6, bfly12(359)=1291+j57
pre_bfly12(360)=-34272+j-193590, index2_re(360)=6, index2_im(360)=6, bfly12(360)=-268+j-1513
pre_bfly12(361)=23040+j13440, index2_re(361)=6, index2_im(361)=6, bfly12(361)=180+j105
pre_bfly12(362)=-80244+j74766, index2_re(362)=6, index2_im(362)=6, bfly12(362)=-627+j584
pre_bfly12(363)=114922+j117515, index2_re(363)=6, index2_im(363)=6, bfly12(363)=897+j918
pre_bfly12(364)=-127775+j35943, index2_re(364)=6, index2_im(364)=6, bfly12(364)=-999+j280
pre_bfly12(365)=-71695+j29910, index2_re(365)=6, index2_im(365)=6, bfly12(365)=-561+j233
pre_bfly12(366)=-169020+j-30366, index2_re(366)=6, index2_im(366)=6, bfly12(366)=-1321+j-238
pre_bfly12(367)=128955+j-69098, index2_re(367)=6, index2_im(367)=6, bfly12(367)=1007+j-540
pre_bfly12(368)=-50019+j-29193, index2_re(368)=6, index2_im(368)=6, bfly12(368)=-391+j-229
pre_bfly12(369)=66816+j14208, index2_re(369)=7, index2_im(369)=7, bfly12(369)=1044+j222
pre_bfly12(370)=-82149+j95921, index2_re(370)=7, index2_im(370)=7, bfly12(370)=-1284+j1498
pre_bfly12(371)=45344+j72511, index2_re(371)=7, index2_im(371)=7, bfly12(371)=708+j1132
pre_bfly12(372)=20907+j84537, index2_re(372)=7, index2_im(372)=7, bfly12(372)=326+j1320
pre_bfly12(373)=57232+j-23549, index2_re(373)=7, index2_im(373)=7, bfly12(373)=894+j-368
pre_bfly12(374)=-29265+j-115285, index2_re(374)=7, index2_im(374)=7, bfly12(374)=-458+j-1802
pre_bfly12(375)=-48083+j-6044, index2_re(375)=7, index2_im(375)=7, bfly12(375)=-752+j-95
pre_bfly12(376)=-53678+j-55806, index2_re(376)=7, index2_im(376)=7, bfly12(376)=-839+j-872
pre_bfly12(377)=18688+j21120, index2_re(377)=7, index2_im(377)=7, bfly12(377)=292+j330
pre_bfly12(378)=57456+j-5526, index2_re(378)=7, index2_im(378)=7, bfly12(378)=897+j-87
pre_bfly12(379)=-15019+j-118356, index2_re(379)=7, index2_im(379)=7, bfly12(379)=-235+j-1850
pre_bfly12(380)=113763+j-61564, index2_re(380)=7, index2_im(380)=7, bfly12(380)=1777+j-962
pre_bfly12(381)=2957+j-1124, index2_re(381)=7, index2_im(381)=7, bfly12(381)=46+j-18
pre_bfly12(382)=60550+j34925, index2_re(382)=7, index2_im(382)=7, bfly12(382)=946+j545
pre_bfly12(383)=-13519+j98588, index2_re(383)=7, index2_im(383)=7, bfly12(383)=-212+j1540
pre_bfly12(384)=33748+j36328, index2_re(384)=7, index2_im(384)=7, bfly12(384)=527+j567
pre_bfly12(385)=18688+j-20992, index2_re(385)=7, index2_im(385)=7, bfly12(385)=292+j-328
pre_bfly12(386)=44800+j-36352, index2_re(386)=7, index2_im(386)=7, bfly12(386)=700+j-568
pre_bfly12(387)=117504+j14336, index2_re(387)=7, index2_im(387)=7, bfly12(387)=1836+j224
pre_bfly12(388)=-36352+j-124160, index2_re(388)=7, index2_im(388)=7, bfly12(388)=-568+j-1940
pre_bfly12(389)=-2816+j-1280, index2_re(389)=7, index2_im(389)=7, bfly12(389)=-44+j-20
pre_bfly12(390)=-18432+j68352, index2_re(390)=7, index2_im(390)=7, bfly12(390)=-288+j1068
pre_bfly12(391)=99072+j-13568, index2_re(391)=7, index2_im(391)=7, bfly12(391)=1548+j-212
pre_bfly12(392)=49664+j-1792, index2_re(392)=7, index2_im(392)=7, bfly12(392)=776+j-28
pre_bfly12(393)=66816+j-14336, index2_re(393)=7, index2_im(393)=7, bfly12(393)=1044+j-224
pre_bfly12(394)=-126224+j-10118, index2_re(394)=7, index2_im(394)=7, bfly12(394)=-1973+j-159
pre_bfly12(395)=-72982+j-46410, index2_re(395)=7, index2_im(395)=7, bfly12(395)=-1141+j-726
pre_bfly12(396)=-74288+j44966, index2_re(396)=7, index2_im(396)=7, bfly12(396)=-1161+j702
pre_bfly12(397)=-57088+j-23808, index2_re(397)=7, index2_im(397)=7, bfly12(397)=-892+j-372
pre_bfly12(398)=-59476+j-102582, index2_re(398)=7, index2_im(398)=7, bfly12(398)=-930+j-1603
pre_bfly12(399)=-6552+j-47684, index2_re(399)=7, index2_im(399)=7, bfly12(399)=-103+j-746
pre_bfly12(400)=-76994+j1508, index2_re(400)=7, index2_im(400)=7, bfly12(400)=-1204+j23
pre_bfly12(401)=23040+j-13568, index2_re(401)=6, index2_im(401)=6, bfly12(401)=180+j-106
pre_bfly12(402)=-110600+j3610, index2_re(402)=6, index2_im(402)=6, bfly12(402)=-865+j28
pre_bfly12(403)=-117252+j-115114, index2_re(403)=6, index2_im(403)=6, bfly12(403)=-917+j-900
pre_bfly12(404)=64086+j115852, index2_re(404)=6, index2_im(404)=6, bfly12(404)=500+j905
pre_bfly12(405)=72072+j29848, index2_re(405)=6, index2_im(405)=6, bfly12(405)=563+j233
pre_bfly12(406)=97756+j-140902, index2_re(406)=6, index2_im(406)=6, bfly12(406)=763+j-1101
pre_bfly12(407)=-69018+j128226, index2_re(407)=6, index2_im(407)=6, bfly12(407)=-540+j1001
pre_bfly12(408)=-56304+j-15886, index2_re(408)=6, index2_im(408)=6, bfly12(408)=-440+j-125
pre_bfly12(409)=62464+j-21760, index2_re(409)=6, index2_im(409)=6, bfly12(409)=488+j-170
pre_bfly12(410)=-131280+j-131346, index2_re(410)=6, index2_im(410)=6, bfly12(410)=-1026+j-1027
pre_bfly12(411)=8506+j-135092, index2_re(411)=6, index2_im(411)=6, bfly12(411)=66+j-1056
pre_bfly12(412)=59100+j846, index2_re(412)=6, index2_im(412)=6, bfly12(412)=461+j6
pre_bfly12(413)=-79716+j-33124, index2_re(413)=6, index2_im(413)=6, bfly12(413)=-623+j-259
pre_bfly12(414)=4062+j53452, index2_re(414)=6, index2_im(414)=6, bfly12(414)=31+j417
pre_bfly12(415)=8194+j165658, index2_re(415)=6, index2_im(415)=6, bfly12(415)=64+j1294
pre_bfly12(416)=-160820+j112174, index2_re(416)=6, index2_im(416)=6, bfly12(416)=-1257+j876
pre_bfly12(417)=-57728+j-8576, index2_re(417)=6, index2_im(417)=6, bfly12(417)=-451+j-67
pre_bfly12(418)=61335+j-122931, index2_re(418)=6, index2_im(418)=6, bfly12(418)=479+j-961
pre_bfly12(419)=-30419+j7738, index2_re(419)=6, index2_im(419)=6, bfly12(419)=-238+j60
pre_bfly12(420)=-38133+j130798, index2_re(420)=6, index2_im(420)=6, bfly12(420)=-298+j1021
pre_bfly12(421)=33066+j13662, index2_re(421)=6, index2_im(421)=6, bfly12(421)=258+j106
pre_bfly12(422)=-75181+j-202429, index2_re(422)=6, index2_im(422)=6, bfly12(422)=-588+j-1582
pre_bfly12(423)=-52982+j-5051, index2_re(423)=6, index2_im(423)=6, bfly12(423)=-414+j-40
pre_bfly12(424)=121131+j107649, index2_re(424)=6, index2_im(424)=6, bfly12(424)=946+j841
pre_bfly12(425)=-27776+j43904, index2_re(425)=7, index2_im(425)=7, bfly12(425)=-434+j686
pre_bfly12(426)=2324+j111321, index2_re(426)=7, index2_im(426)=7, bfly12(426)=36+j1739
pre_bfly12(427)=11506+j-2735, index2_re(427)=7, index2_im(427)=7, bfly12(427)=179+j-43
pre_bfly12(428)=18091+j10065, index2_re(428)=7, index2_im(428)=7, bfly12(428)=282+j157
pre_bfly12(429)=11690+j4830, index2_re(429)=7, index2_im(429)=7, bfly12(429)=182+j75
pre_bfly12(430)=42066+j67968, index2_re(430)=7, index2_im(430)=7, bfly12(430)=657+j1062
pre_bfly12(431)=-6534+j59993, index2_re(431)=7, index2_im(431)=7, bfly12(431)=-103+j937
pre_bfly12(432)=-41909+j-85474, index2_re(432)=7, index2_im(432)=7, bfly12(432)=-655+j-1336
pre_bfly12(433)=-196736+j19968, index2_re(433)=6, index2_im(433)=6, bfly12(433)=-1537+j156
pre_bfly12(434)=-30334+j23854, index2_re(434)=6, index2_im(434)=6, bfly12(434)=-237+j186
pre_bfly12(435)=-100710+j-34812, index2_re(435)=6, index2_im(435)=6, bfly12(435)=-787+j-272
pre_bfly12(436)=37035+j14931, index2_re(436)=6, index2_im(436)=6, bfly12(436)=289+j116
pre_bfly12(437)=-49629+j-20747, index2_re(437)=6, index2_im(437)=6, bfly12(437)=-388+j-163
pre_bfly12(438)=48655+j9857, index2_re(438)=6, index2_im(438)=6, bfly12(438)=380+j77
pre_bfly12(439)=-179854+j-45772, index2_re(439)=6, index2_im(439)=6, bfly12(439)=-1406+j-358
pre_bfly12(440)=-50652+j-23371, index2_re(440)=6, index2_im(440)=6, bfly12(440)=-396+j-183
pre_bfly12(441)=111232+j15360, index2_re(441)=6, index2_im(441)=6, bfly12(441)=869+j120
pre_bfly12(442)=-7236+j65088, index2_re(442)=6, index2_im(442)=6, bfly12(442)=-57+j508
pre_bfly12(443)=92020+j-153562, index2_re(443)=6, index2_im(443)=6, bfly12(443)=718+j-1200
pre_bfly12(444)=-111330+j125893, index2_re(444)=6, index2_im(444)=6, bfly12(444)=-870+j983
pre_bfly12(445)=-104617+j-43581, index2_re(445)=6, index2_im(445)=6, bfly12(445)=-818+j-341
pre_bfly12(446)=-90801+j-117540, index2_re(446)=6, index2_im(446)=6, bfly12(446)=-710+j-919
pre_bfly12(447)=93406+j134736, index2_re(447)=6, index2_im(447)=6, bfly12(447)=729+j1052
pre_bfly12(448)=7413+j-73009, index2_re(448)=6, index2_im(448)=6, bfly12(448)=57+j-571
pre_bfly12(449)=1664+j-1792, index2_re(449)=13, index2_im(449)=13, bfly12(449)=1664+j-1792
pre_bfly12(450)=-256+j-512, index2_re(450)=13, index2_im(450)=13, bfly12(450)=-256+j-512
pre_bfly12(451)=-1280+j256, index2_re(451)=13, index2_im(451)=13, bfly12(451)=-1280+j256
pre_bfly12(452)=-640+j-512, index2_re(452)=13, index2_im(452)=13, bfly12(452)=-640+j-512
pre_bfly12(453)=-896+j-512, index2_re(453)=13, index2_im(453)=13, bfly12(453)=-896+j-512
pre_bfly12(454)=-1536+j-640, index2_re(454)=13, index2_im(454)=13, bfly12(454)=-1536+j-640
pre_bfly12(455)=-128+j-128, index2_re(455)=13, index2_im(455)=13, bfly12(455)=-128+j-128
pre_bfly12(456)=896+j384, index2_re(456)=13, index2_im(456)=13, bfly12(456)=896+j384
pre_bfly12(457)=-128+j0, index2_re(457)=13, index2_im(457)=13, bfly12(457)=-128+j0
pre_bfly12(458)=-588+j-1416, index2_re(458)=13, index2_im(458)=13, bfly12(458)=-588+j-1416
pre_bfly12(459)=-364+j364, index2_re(459)=13, index2_im(459)=13, bfly12(459)=-364+j364
pre_bfly12(460)=1523+j-336, index2_re(460)=13, index2_im(460)=13, bfly12(460)=1523+j-336
pre_bfly12(461)=-1280+j384, index2_re(461)=13, index2_im(461)=13, bfly12(461)=-1280+j384
pre_bfly12(462)=1178+j1171, index2_re(462)=13, index2_im(462)=13, bfly12(462)=1178+j1171
pre_bfly12(463)=182+j364, index2_re(463)=13, index2_im(463)=13, bfly12(463)=182+j364
pre_bfly12(464)=-1543+j51, index2_re(464)=13, index2_im(464)=13, bfly12(464)=-1543+j51
pre_bfly12(465)=-640+j256, index2_re(465)=13, index2_im(465)=13, bfly12(465)=-640+j256
pre_bfly12(466)=657+j-1309, index2_re(466)=13, index2_im(466)=13, bfly12(466)=657+j-1309
pre_bfly12(467)=-254+j-1278, index2_re(467)=13, index2_im(467)=13, bfly12(467)=-254+j-1278
pre_bfly12(468)=565+j-532, index2_re(468)=13, index2_im(468)=13, bfly12(468)=565+j-532
pre_bfly12(469)=637+j273, index2_re(469)=13, index2_im(469)=13, bfly12(469)=637+j273
pre_bfly12(470)=1131+j604, index2_re(470)=13, index2_im(470)=13, bfly12(470)=1131+j604
pre_bfly12(471)=276+j668, index2_re(471)=13, index2_im(471)=13, bfly12(471)=276+j668
pre_bfly12(472)=253+j705, index2_re(472)=13, index2_im(472)=13, bfly12(472)=253+j705
pre_bfly12(473)=-896+j512, index2_re(473)=13, index2_im(473)=13, bfly12(473)=-896+j512
pre_bfly12(474)=1237+j-675, index2_re(474)=13, index2_im(474)=13, bfly12(474)=1237+j-675
pre_bfly12(475)=-588+j1416, index2_re(475)=13, index2_im(475)=13, bfly12(475)=-588+j1416
pre_bfly12(476)=782+j-679, index2_re(476)=13, index2_im(476)=13, bfly12(476)=782+j-679
pre_bfly12(477)=91+j-819, index2_re(477)=13, index2_im(477)=13, bfly12(477)=91+j-819
pre_bfly12(478)=1184+j-27, index2_re(478)=13, index2_im(478)=13, bfly12(478)=1184+j-27
pre_bfly12(479)=-686+j-1652, index2_re(479)=13, index2_im(479)=13, bfly12(479)=-686+j-1652
pre_bfly12(480)=-955+j-179, index2_re(480)=13, index2_im(480)=13, bfly12(480)=-955+j-179
pre_bfly12(481)=640+j640, index2_re(481)=12, index2_im(481)=12, bfly12(481)=320+j320
pre_bfly12(482)=508+j-52, index2_re(482)=12, index2_im(482)=12, bfly12(482)=254+j-26
pre_bfly12(483)=-554+j-152, index2_re(483)=12, index2_im(483)=12, bfly12(483)=-277+j-76
pre_bfly12(484)=329+j-233, index2_re(484)=12, index2_im(484)=12, bfly12(484)=164+j-117
pre_bfly12(485)=2291+j-813, index2_re(485)=12, index2_im(485)=12, bfly12(485)=1145+j-407
pre_bfly12(486)=413+j505, index2_re(486)=12, index2_im(486)=12, bfly12(486)=206+j252
pre_bfly12(487)=143+j672, index2_re(487)=12, index2_im(487)=12, bfly12(487)=71+j336
pre_bfly12(488)=27+j639, index2_re(488)=12, index2_im(488)=12, bfly12(488)=13+j319
pre_bfly12(489)=-2944+j-128, index2_re(489)=12, index2_im(489)=12, bfly12(489)=-1472+j-64
pre_bfly12(490)=-332+j466, index2_re(490)=12, index2_im(490)=12, bfly12(490)=-166+j233
pre_bfly12(491)=710+j-1060, index2_re(491)=12, index2_im(491)=12, bfly12(491)=355+j-530
pre_bfly12(492)=-2068+j-1110, index2_re(492)=12, index2_im(492)=12, bfly12(492)=-1034+j-555
pre_bfly12(493)=1307+j149, index2_re(493)=12, index2_im(493)=12, bfly12(493)=653+j74
pre_bfly12(494)=-1386+j684, index2_re(494)=12, index2_im(494)=12, bfly12(494)=-693+j342
pre_bfly12(495)=1387+j930, index2_re(495)=12, index2_im(495)=12, bfly12(495)=693+j465
pre_bfly12(496)=-832+j-547, index2_re(496)=12, index2_im(496)=12, bfly12(496)=-416+j-274
pre_bfly12(497)=128+j128, index2_re(497)=13, index2_im(497)=13, bfly12(497)=128+j128
pre_bfly12(498)=747+j706, index2_re(498)=13, index2_im(498)=13, bfly12(498)=747+j706
pre_bfly12(499)=-883+j745, index2_re(499)=13, index2_im(499)=13, bfly12(499)=-883+j745
pre_bfly12(500)=315+j423, index2_re(500)=13, index2_im(500)=13, bfly12(500)=315+j423
pre_bfly12(501)=118+j49, index2_re(501)=13, index2_im(501)=13, bfly12(501)=118+j49
pre_bfly12(502)=-267+j101, index2_re(502)=13, index2_im(502)=13, bfly12(502)=-267+j101
pre_bfly12(503)=-704+j-908, index2_re(503)=13, index2_im(503)=13, bfly12(503)=-704+j-908
pre_bfly12(504)=1024+j-254, index2_re(504)=13, index2_im(504)=13, bfly12(504)=1024+j-254
pre_bfly12(505)=522368+j384, index2_re(505)=4, index2_im(505)=4, bfly12(505)=1020+j0
pre_bfly12(506)=372483+j-369711, index2_re(506)=4, index2_im(506)=4, bfly12(506)=727+j-723
pre_bfly12(507)=-1207+j-526569, index2_re(507)=4, index2_im(507)=4, bfly12(507)=-3+j-1029
pre_bfly12(508)=-369850+j-371899, index2_re(508)=4, index2_im(508)=4, bfly12(508)=-723+j-727
pre_bfly12(509)=-523059+j-412, index2_re(509)=4, index2_im(509)=4, bfly12(509)=-1022+j-1
pre_bfly12(510)=-369058+j369311, index2_re(510)=4, index2_im(510)=4, bfly12(510)=-721+j721
pre_bfly12(511)=-570+j522632, index2_re(511)=4, index2_im(511)=4, bfly12(511)=-2+j1020
pre_bfly12(512)=371638+j368510, index2_re(512)=4, index2_im(512)=4, bfly12(512)=725+j719
