twf_m0(220)=-52+j-117, pre_bfly02(220)=0+j0, index1_re(220)=15, index1_im(220)=15, bfly02(220)=0+j0
twf_m0(221)=-60+j-113, pre_bfly02(221)=0+j0, index1_re(221)=15, index1_im(221)=15, bfly02(221)=0+j0
twf_m0(222)=-68+j-108, pre_bfly02(222)=0+j0, index1_re(222)=15, index1_im(222)=15, bfly02(222)=0+j0
twf_m0(223)=-76+j-103, pre_bfly02(223)=0+j0, index1_re(223)=15, index1_im(223)=15, bfly02(223)=0+j0
twf_m0(224)=-84+j-97, pre_bfly02(224)=0+j0, index1_re(224)=15, index1_im(224)=15, bfly02(224)=0+j0
twf_m0(225)=-91+j-91, pre_bfly02(225)=0+j0, index1_re(225)=15, index1_im(225)=15, bfly02(225)=0+j0
twf_m0(226)=-97+j-84, pre_bfly02(226)=0+j0, index1_re(226)=15, index1_im(226)=15, bfly02(226)=0+j0
twf_m0(227)=-103+j-76, pre_bfly02(227)=0+j0, index1_re(227)=15, index1_im(227)=15, bfly02(227)=0+j0
twf_m0(228)=-108+j-68, pre_bfly02(228)=0+j0, index1_re(228)=15, index1_im(228)=15, bfly02(228)=0+j0
twf_m0(229)=-113+j-60, pre_bfly02(229)=0+j0, index1_re(229)=15, index1_im(229)=15, bfly02(229)=0+j0
twf_m0(230)=-117+j-52, pre_bfly02(230)=0+j0, index1_re(230)=15, index1_im(230)=15, bfly02(230)=0+j0
twf_m0(231)=-121+j-43, pre_bfly02(231)=0+j0, index1_re(231)=15, index1_im(231)=15, bfly02(231)=0+j0
twf_m0(232)=-123+j-34, pre_bfly02(232)=0+j0, index1_re(232)=15, index1_im(232)=15, bfly02(232)=0+j0
twf_m0(233)=-126+j-25, pre_bfly02(233)=0+j0, index1_re(233)=15, index1_im(233)=15, bfly02(233)=0+j0
twf_m0(234)=-127+j-16, pre_bfly02(234)=0+j0, index1_re(234)=15, index1_im(234)=15, bfly02(234)=0+j0
twf_m0(235)=-128+j-6, pre_bfly02(235)=0+j0, index1_re(235)=15, index1_im(235)=15, bfly02(235)=0+j0
twf_m0(236)=-128+j3, pre_bfly02(236)=0+j0, index1_re(236)=15, index1_im(236)=15, bfly02(236)=0+j0
twf_m0(237)=-127+j13, pre_bfly02(237)=0+j0, index1_re(237)=15, index1_im(237)=15, bfly02(237)=0+j0
twf_m0(238)=-126+j22, pre_bfly02(238)=0+j0, index1_re(238)=15, index1_im(238)=15, bfly02(238)=0+j0
twf_m0(239)=-124+j31, pre_bfly02(239)=0+j0, index1_re(239)=15, index1_im(239)=15, bfly02(239)=0+j0
twf_m0(240)=-122+j40, pre_bfly02(240)=0+j0, index1_re(240)=15, index1_im(240)=15, bfly02(240)=0+j0
twf_m0(241)=-118+j49, pre_bfly02(241)=0+j0, index1_re(241)=15, index1_im(241)=15, bfly02(241)=0+j0
twf_m0(242)=-114+j58, pre_bfly02(242)=0+j0, index1_re(242)=15, index1_im(242)=15, bfly02(242)=0+j0
twf_m0(243)=-110+j66, pre_bfly02(243)=0+j0, index1_re(243)=15, index1_im(243)=15, bfly02(243)=0+j0
twf_m0(244)=-105+j74, pre_bfly02(244)=0+j0, index1_re(244)=15, index1_im(244)=15, bfly02(244)=0+j0
twf_m0(245)=-99+j81, pre_bfly02(245)=0+j0, index1_re(245)=15, index1_im(245)=15, bfly02(245)=0+j0
twf_m0(246)=-93+j88, pre_bfly02(246)=0+j0, index1_re(246)=15, index1_im(246)=15, bfly02(246)=0+j0
twf_m0(247)=-86+j95, pre_bfly02(247)=0+j0, index1_re(247)=15, index1_im(247)=15, bfly02(247)=0+j0
twf_m0(248)=-79+j101, pre_bfly02(248)=0+j0, index1_re(248)=15, index1_im(248)=15, bfly02(248)=0+j0
twf_m0(249)=-71+j106, pre_bfly02(249)=0+j0, index1_re(249)=15, index1_im(249)=15, bfly02(249)=0+j0
twf_m0(250)=-63+j111, pre_bfly02(250)=0+j0, index1_re(250)=15, index1_im(250)=15, bfly02(250)=0+j0
twf_m0(251)=-55+j116, pre_bfly02(251)=0+j0, index1_re(251)=15, index1_im(251)=15, bfly02(251)=0+j0
twf_m0(252)=-46+j119, pre_bfly02(252)=0+j0, index1_re(252)=15, index1_im(252)=15, bfly02(252)=0+j0
twf_m0(253)=-37+j122, pre_bfly02(253)=0+j0, index1_re(253)=15, index1_im(253)=15, bfly02(253)=0+j0
twf_m0(254)=-28+j125, pre_bfly02(254)=0+j0, index1_re(254)=15, index1_im(254)=15, bfly02(254)=0+j0
twf_m0(255)=-19+j127, pre_bfly02(255)=0+j0, index1_re(255)=15, index1_im(255)=15, bfly02(255)=0+j0
twf_m0(256)=-9+j128, pre_bfly02(256)=0+j0, index1_re(256)=15, index1_im(256)=15, bfly02(256)=0+j0
twf_m0(257)=128+j0, pre_bfly02(257)=32512+j0, index1_re(257)=6, index1_im(257)=6, bfly02(257)=508+j0
twf_m0(258)=128+j-2, pre_bfly02(258)=32902+j-130, index1_re(258)=6, index1_im(258)=6, bfly02(258)=514+j-3
twf_m0(259)=128+j-3, pre_bfly02(259)=32661+j131, index1_re(259)=6, index1_im(259)=6, bfly02(259)=510+j2
twf_m0(260)=128+j-5, pre_bfly02(260)=32936+j-261, index1_re(260)=6, index1_im(260)=6, bfly02(260)=514+j-5
twf_m0(261)=128+j-6, pre_bfly02(261)=32712+j6, index1_re(261)=6, index1_im(261)=6, bfly02(261)=511+j0
twf_m0(262)=128+j-8, pre_bfly02(262)=32768+j8, index1_re(262)=6, index1_im(262)=6, bfly02(262)=512+j0
twf_m0(263)=128+j-9, pre_bfly02(263)=32802+j9, index1_re(263)=6, index1_im(263)=6, bfly02(263)=512+j0
twf_m0(264)=128+j-11, pre_bfly02(264)=32871+j-117, index1_re(264)=6, index1_im(264)=6, bfly02(264)=513+j-2
twf_m0(265)=127+j-13, pre_bfly02(265)=32684+j-394, index1_re(265)=6, index1_im(265)=6, bfly02(265)=510+j-7
twf_m0(266)=127+j-14, pre_bfly02(266)=32777+j-14, index1_re(266)=6, index1_im(266)=6, bfly02(266)=512+j-1
twf_m0(267)=127+j-16, pre_bfly02(267)=32770+j0, index1_re(267)=6, index1_im(267)=6, bfly02(267)=512+j0
twf_m0(268)=127+j-17, pre_bfly02(268)=32726+j144, index1_re(268)=6, index1_im(268)=6, bfly02(268)=511+j2
twf_m0(269)=127+j-19, pre_bfly02(269)=32688+j-216, index1_re(269)=6, index1_im(269)=6, bfly02(269)=510+j-4
twf_m0(270)=126+j-20, pre_bfly02(270)=32572+j126, index1_re(270)=6, index1_im(270)=6, bfly02(270)=508+j1
twf_m0(271)=126+j-22, pre_bfly02(271)=32698+j-126, index1_re(271)=6, index1_im(271)=6, bfly02(271)=510+j-2
twf_m0(272)=126+j-23, pre_bfly02(272)=32856+j252, index1_re(272)=6, index1_im(272)=6, bfly02(272)=513+j3
twf_m0(273)=126+j-25, pre_bfly02(273)=32952+j-252, index1_re(273)=6, index1_im(273)=6, bfly02(273)=514+j-4
twf_m0(274)=125+j-27, pre_bfly02(274)=32931+j-179, index1_re(274)=6, index1_im(274)=6, bfly02(274)=514+j-3
twf_m0(275)=125+j-28, pre_bfly02(275)=32568+j56, index1_re(275)=6, index1_im(275)=6, bfly02(275)=508+j0
twf_m0(276)=125+j-30, pre_bfly02(276)=32740+j-190, index1_re(276)=6, index1_im(276)=6, bfly02(276)=511+j-3
twf_m0(277)=124+j-31, pre_bfly02(277)=32705+j124, index1_re(277)=6, index1_im(277)=6, bfly02(277)=511+j1
twf_m0(278)=124+j-33, pre_bfly02(278)=32773+j-91, index1_re(278)=6, index1_im(278)=6, bfly02(278)=512+j-2
twf_m0(279)=123+j-34, pre_bfly02(279)=32816+j-68, index1_re(279)=6, index1_im(279)=6, bfly02(279)=512+j-2
twf_m0(280)=123+j-36, pre_bfly02(280)=32691+j-87, index1_re(280)=6, index1_im(280)=6, bfly02(280)=510+j-2
twf_m0(281)=122+j-37, pre_bfly02(281)=32543+j122, index1_re(281)=6, index1_im(281)=6, bfly02(281)=508+j1
twf_m0(282)=122+j-39, pre_bfly02(282)=32810+j0, index1_re(282)=6, index1_im(282)=6, bfly02(282)=512+j0
twf_m0(283)=122+j-40, pre_bfly02(283)=32968+j0, index1_re(283)=6, index1_im(283)=6, bfly02(283)=515+j0
twf_m0(284)=121+j-42, pre_bfly02(284)=33052+j-84, index1_re(284)=6, index1_im(284)=6, bfly02(284)=516+j-2
twf_m0(285)=121+j-43, pre_bfly02(285)=32824+j328, index1_re(285)=6, index1_im(285)=6, bfly02(285)=512+j5
twf_m0(286)=120+j-45, pre_bfly02(286)=32760+j-240, index1_re(286)=6, index1_im(286)=6, bfly02(286)=511+j-4
twf_m0(287)=119+j-46, pre_bfly02(287)=32838+j27, index1_re(287)=6, index1_im(287)=6, bfly02(287)=513+j0
twf_m0(288)=119+j-48, pre_bfly02(288)=32811+j48, index1_re(288)=6, index1_im(288)=6, bfly02(288)=512+j0
twf_m0(289)=118+j-49, pre_bfly02(289)=32483+j-69, index1_re(289)=6, index1_im(289)=6, bfly02(289)=507+j-2
twf_m0(290)=118+j-50, pre_bfly02(290)=32680+j-68, index1_re(290)=6, index1_im(290)=6, bfly02(290)=510+j-2
twf_m0(291)=117+j-52, pre_bfly02(291)=32903+j-52, index1_re(291)=6, index1_im(291)=6, bfly02(291)=514+j-1
twf_m0(292)=116+j-53, pre_bfly02(292)=32636+j232, index1_re(292)=6, index1_im(292)=6, bfly02(292)=509+j3
twf_m0(293)=116+j-55, pre_bfly02(293)=32852+j-232, index1_re(293)=6, index1_im(293)=6, bfly02(293)=513+j-4
twf_m0(294)=115+j-56, pre_bfly02(294)=33008+j3, index1_re(294)=6, index1_im(294)=6, bfly02(294)=515+j0
twf_m0(295)=114+j-58, pre_bfly02(295)=32834+j-58, index1_re(295)=6, index1_im(295)=6, bfly02(295)=513+j-1
twf_m0(296)=114+j-59, pre_bfly02(296)=32781+j-55, index1_re(296)=6, index1_im(296)=6, bfly02(296)=512+j-1
twf_m0(297)=113+j-60, pre_bfly02(297)=32565+j-53, index1_re(297)=6, index1_im(297)=6, bfly02(297)=508+j-1
twf_m0(298)=112+j-62, pre_bfly02(298)=32714+j-112, index1_re(298)=6, index1_im(298)=6, bfly02(298)=511+j-2
twf_m0(299)=111+j-63, pre_bfly02(299)=32928+j96, index1_re(299)=6, index1_im(299)=6, bfly02(299)=514+j1
twf_m0(300)=111+j-64, pre_bfly02(300)=32676+j239, index1_re(300)=6, index1_im(300)=6, bfly02(300)=510+j3
twf_m0(301)=110+j-66, pre_bfly02(301)=32846+j-110, index1_re(301)=6, index1_im(301)=6, bfly02(301)=513+j-2
twf_m0(302)=109+j-67, pre_bfly02(302)=32631+j67, index1_re(302)=6, index1_im(302)=6, bfly02(302)=509+j1
twf_m0(303)=108+j-68, pre_bfly02(303)=32468+j68, index1_re(303)=6, index1_im(303)=6, bfly02(303)=507+j1
twf_m0(304)=107+j-70, pre_bfly02(304)=32875+j37, index1_re(304)=6, index1_im(304)=6, bfly02(304)=513+j0
twf_m0(305)=106+j-71, pre_bfly02(305)=32696+j212, index1_re(305)=6, index1_im(305)=6, bfly02(305)=510+j3
twf_m0(306)=106+j-72, pre_bfly02(306)=32840+j0, index1_re(306)=6, index1_im(306)=6, bfly02(306)=513+j0
twf_m0(307)=105+j-74, pre_bfly02(307)=32897+j74, index1_re(307)=6, index1_im(307)=6, bfly02(307)=514+j1
twf_m0(308)=104+j-75, pre_bfly02(308)=32703+j-29, index1_re(308)=6, index1_im(308)=6, bfly02(308)=510+j-1
twf_m0(309)=103+j-76, pre_bfly02(309)=32564+j152, index1_re(309)=6, index1_im(309)=6, bfly02(309)=508+j2
twf_m0(310)=102+j-78, pre_bfly02(310)=32820+j-204, index1_re(310)=6, index1_im(310)=6, bfly02(310)=512+j-4
twf_m0(311)=101+j-79, pre_bfly02(311)=32805+j-101, index1_re(311)=6, index1_im(311)=6, bfly02(311)=512+j-2
twf_m0(312)=100+j-80, pre_bfly02(312)=32880+j100, index1_re(312)=6, index1_im(312)=6, bfly02(312)=513+j1
twf_m0(313)=99+j-81, pre_bfly02(313)=32787+j279, index1_re(313)=6, index1_im(313)=6, bfly02(313)=512+j4
twf_m0(314)=98+j-82, pre_bfly02(314)=32738+j98, index1_re(314)=6, index1_im(314)=6, bfly02(314)=511+j1
twf_m0(315)=97+j-84, pre_bfly02(315)=32846+j-97, index1_re(315)=6, index1_im(315)=6, bfly02(315)=513+j-2
twf_m0(316)=96+j-85, pre_bfly02(316)=32797+j-96, index1_re(316)=6, index1_im(316)=6, bfly02(316)=512+j-2
twf_m0(317)=95+j-86, pre_bfly02(317)=32747+j86, index1_re(317)=6, index1_im(317)=6, bfly02(317)=511+j1
twf_m0(318)=94+j-87, pre_bfly02(318)=32890+j275, index1_re(318)=6, index1_im(318)=6, bfly02(318)=513+j4
twf_m0(319)=93+j-88, pre_bfly02(319)=32693+j88, index1_re(319)=6, index1_im(319)=6, bfly02(319)=510+j1
twf_m0(320)=92+j-89, pre_bfly02(320)=32859+j92, index1_re(320)=6, index1_im(320)=6, bfly02(320)=513+j1
twf_m0(321)=128+j0, pre_bfly02(321)=0+j0, index1_re(321)=13, index1_im(321)=13, bfly02(321)=0+j0
twf_m0(322)=128+j-8, pre_bfly02(322)=-120+j136, index1_re(322)=13, index1_im(322)=13, bfly02(322)=-240+j272
twf_m0(323)=127+j-16, pre_bfly02(323)=143+j111, index1_re(323)=13, index1_im(323)=13, bfly02(323)=286+j222
twf_m0(324)=126+j-23, pre_bfly02(324)=-126+j23, index1_re(324)=13, index1_im(324)=13, bfly02(324)=-252+j46
twf_m0(325)=124+j-31, pre_bfly02(325)=124+j-31, index1_re(325)=13, index1_im(325)=13, bfly02(325)=248+j-62
twf_m0(326)=122+j-39, pre_bfly02(326)=122+j-39, index1_re(326)=13, index1_im(326)=13, bfly02(326)=244+j-78
twf_m0(327)=119+j-46, pre_bfly02(327)=211+j192, index1_re(327)=13, index1_im(327)=13, bfly02(327)=422+j384
twf_m0(328)=116+j-53, pre_bfly02(328)=63+j-169, index1_re(328)=13, index1_im(328)=13, bfly02(328)=126+j-338
twf_m0(329)=113+j-60, pre_bfly02(329)=173+j53, index1_re(329)=13, index1_im(329)=13, bfly02(329)=346+j106
twf_m0(330)=109+j-67, pre_bfly02(330)=109+j-67, index1_re(330)=13, index1_im(330)=13, bfly02(330)=218+j-134
twf_m0(331)=105+j-74, pre_bfly02(331)=210+j-148, index1_re(331)=13, index1_im(331)=13, bfly02(331)=420+j-296
twf_m0(332)=100+j-80, pre_bfly02(332)=-20+j180, index1_re(332)=13, index1_im(332)=13, bfly02(332)=-40+j360
twf_m0(333)=95+j-86, pre_bfly02(333)=0+j0, index1_re(333)=13, index1_im(333)=13, bfly02(333)=0+j0
twf_m0(334)=89+j-92, pre_bfly02(334)=-92+j-89, index1_re(334)=13, index1_im(334)=13, bfly02(334)=-184+j-178
twf_m0(335)=84+j-97, pre_bfly02(335)=97+j84, index1_re(335)=13, index1_im(335)=13, bfly02(335)=194+j168
twf_m0(336)=78+j-102, pre_bfly02(336)=0+j0, index1_re(336)=13, index1_im(336)=13, bfly02(336)=0+j0
twf_m0(337)=71+j-106, pre_bfly02(337)=0+j0, index1_re(337)=13, index1_im(337)=13, bfly02(337)=0+j0
twf_m0(338)=64+j-111, pre_bfly02(338)=-111+j-64, index1_re(338)=13, index1_im(338)=13, bfly02(338)=-222+j-128
twf_m0(339)=58+j-114, pre_bfly02(339)=0+j0, index1_re(339)=13, index1_im(339)=13, bfly02(339)=0+j0
twf_m0(340)=50+j-118, pre_bfly02(340)=236+j100, index1_re(340)=13, index1_im(340)=13, bfly02(340)=472+j200
twf_m0(341)=43+j-121, pre_bfly02(341)=121+j43, index1_re(341)=13, index1_im(341)=13, bfly02(341)=242+j86
twf_m0(342)=36+j-123, pre_bfly02(342)=-87+j-159, index1_re(342)=13, index1_im(342)=13, bfly02(342)=-174+j-318
twf_m0(343)=28+j-125, pre_bfly02(343)=0+j0, index1_re(343)=13, index1_im(343)=13, bfly02(343)=0+j0
twf_m0(344)=20+j-126, pre_bfly02(344)=106+j146, index1_re(344)=13, index1_im(344)=13, bfly02(344)=212+j292
twf_m0(345)=13+j-127, pre_bfly02(345)=127+j13, index1_re(345)=13, index1_im(345)=13, bfly02(345)=254+j26
twf_m0(346)=5+j-128, pre_bfly02(346)=-256+j-10, index1_re(346)=13, index1_im(346)=13, bfly02(346)=-512+j-20
twf_m0(347)=-3+j-128, pre_bfly02(347)=0+j0, index1_re(347)=13, index1_im(347)=13, bfly02(347)=0+j0
twf_m0(348)=-11+j-128, pre_bfly02(348)=0+j0, index1_re(348)=13, index1_im(348)=13, bfly02(348)=0+j0
twf_m0(349)=-19+j-127, pre_bfly02(349)=0+j0, index1_re(349)=13, index1_im(349)=13, bfly02(349)=0+j0
twf_m0(350)=-27+j-125, pre_bfly02(350)=0+j0, index1_re(350)=13, index1_im(350)=13, bfly02(350)=0+j0
twf_m0(351)=-34+j-123, pre_bfly02(351)=-123+j34, index1_re(351)=13, index1_im(351)=13, bfly02(351)=-246+j68
twf_m0(352)=-42+j-121, pre_bfly02(352)=42+j121, index1_re(352)=13, index1_im(352)=13, bfly02(352)=84+j242
twf_m0(353)=-49+j-118, pre_bfly02(353)=-167+j-69, index1_re(353)=13, index1_im(353)=13, bfly02(353)=-334+j-138
twf_m0(354)=-56+j-115, pre_bfly02(354)=59+j-171, index1_re(354)=13, index1_im(354)=13, bfly02(354)=118+j-342
twf_m0(355)=-63+j-111, pre_bfly02(355)=-63+j-111, index1_re(355)=13, index1_im(355)=13, bfly02(355)=-126+j-222
twf_m0(356)=-70+j-107, pre_bfly02(356)=0+j0, index1_re(356)=13, index1_im(356)=13, bfly02(356)=0+j0
twf_m0(357)=-76+j-103, pre_bfly02(357)=0+j0, index1_re(357)=13, index1_im(357)=13, bfly02(357)=0+j0
twf_m0(358)=-82+j-98, pre_bfly02(358)=-98+j82, index1_re(358)=13, index1_im(358)=13, bfly02(358)=-196+j164
twf_m0(359)=-88+j-93, pre_bfly02(359)=88+j93, index1_re(359)=13, index1_im(359)=13, bfly02(359)=176+j186
twf_m0(360)=-94+j-87, pre_bfly02(360)=-181+j7, index1_re(360)=13, index1_im(360)=13, bfly02(360)=-362+j14
twf_m0(361)=-99+j-81, pre_bfly02(361)=180+j-18, index1_re(361)=13, index1_im(361)=13, bfly02(361)=360+j-36
twf_m0(362)=-104+j-75, pre_bfly02(362)=75+j-104, index1_re(362)=13, index1_im(362)=13, bfly02(362)=150+j-208
twf_m0(363)=-108+j-68, pre_bfly02(363)=0+j0, index1_re(363)=13, index1_im(363)=13, bfly02(363)=0+j0
twf_m0(364)=-112+j-62, pre_bfly02(364)=-62+j112, index1_re(364)=13, index1_im(364)=13, bfly02(364)=-124+j224
twf_m0(365)=-116+j-55, pre_bfly02(365)=55+j-116, index1_re(365)=13, index1_im(365)=13, bfly02(365)=110+j-232
twf_m0(366)=-119+j-48, pre_bfly02(366)=215+j-190, index1_re(366)=13, index1_im(366)=13, bfly02(366)=430+j-380
twf_m0(367)=-122+j-40, pre_bfly02(367)=-122+j-40, index1_re(367)=13, index1_im(367)=13, bfly02(367)=-244+j-80
twf_m0(368)=-124+j-33, pre_bfly02(368)=-157+j91, index1_re(368)=13, index1_im(368)=13, bfly02(368)=-314+j182
twf_m0(369)=-126+j-25, pre_bfly02(369)=0+j0, index1_re(369)=13, index1_im(369)=13, bfly02(369)=0+j0
twf_m0(370)=-127+j-17, pre_bfly02(370)=0+j0, index1_re(370)=13, index1_im(370)=13, bfly02(370)=0+j0
twf_m0(371)=-128+j-9, pre_bfly02(371)=128+j9, index1_re(371)=13, index1_im(371)=13, bfly02(371)=256+j18
twf_m0(372)=-128+j-2, pre_bfly02(372)=-130+j126, index1_re(372)=13, index1_im(372)=13, bfly02(372)=-260+j252
twf_m0(373)=-128+j6, pre_bfly02(373)=0+j0, index1_re(373)=13, index1_im(373)=13, bfly02(373)=0+j0
twf_m0(374)=-127+j14, pre_bfly02(374)=-28+j-254, index1_re(374)=13, index1_im(374)=13, bfly02(374)=-56+j-508
twf_m0(375)=-126+j22, pre_bfly02(375)=274+j82, index1_re(375)=13, index1_im(375)=13, bfly02(375)=548+j164
twf_m0(376)=-125+j30, pre_bfly02(376)=30+j125, index1_re(376)=13, index1_im(376)=13, bfly02(376)=60+j250
twf_m0(377)=-122+j37, pre_bfly02(377)=122+j-37, index1_re(377)=13, index1_im(377)=13, bfly02(377)=244+j-74
twf_m0(378)=-120+j45, pre_bfly02(378)=45+j120, index1_re(378)=13, index1_im(378)=13, bfly02(378)=90+j240
twf_m0(379)=-117+j52, pre_bfly02(379)=182+j-221, index1_re(379)=13, index1_im(379)=13, bfly02(379)=364+j-442
twf_m0(380)=-114+j59, pre_bfly02(380)=59+j114, index1_re(380)=13, index1_im(380)=13, bfly02(380)=118+j228
twf_m0(381)=-110+j66, pre_bfly02(381)=110+j-66, index1_re(381)=13, index1_im(381)=13, bfly02(381)=220+j-132
twf_m0(382)=-106+j72, pre_bfly02(382)=-106+j72, index1_re(382)=13, index1_im(382)=13, bfly02(382)=-212+j144
twf_m0(383)=-101+j79, pre_bfly02(383)=101+j-79, index1_re(383)=13, index1_im(383)=13, bfly02(383)=202+j-158
twf_m0(384)=-96+j85, pre_bfly02(384)=-85+j-96, index1_re(384)=13, index1_im(384)=13, bfly02(384)=-170+j-192
twf_m0(385)=128+j0, pre_bfly02(385)=0+j0, index1_re(385)=13, index1_im(385)=13, bfly02(385)=0+j0
twf_m0(386)=128+j-5, pre_bfly02(386)=-133+j-123, index1_re(386)=13, index1_im(386)=13, bfly02(386)=-266+j-246
twf_m0(387)=128+j-9, pre_bfly02(387)=119+j-137, index1_re(387)=13, index1_im(387)=13, bfly02(387)=238+j-274
twf_m0(388)=127+j-14, pre_bfly02(388)=-127+j14, index1_re(388)=13, index1_im(388)=13, bfly02(388)=-254+j28
twf_m0(389)=127+j-19, pre_bfly02(389)=127+j-19, index1_re(389)=13, index1_im(389)=13, bfly02(389)=254+j-38
twf_m0(390)=126+j-23, pre_bfly02(390)=126+j-23, index1_re(390)=13, index1_im(390)=13, bfly02(390)=252+j-46
twf_m0(391)=125+j-28, pre_bfly02(391)=69+j-278, index1_re(391)=13, index1_im(391)=13, bfly02(391)=138+j-556
twf_m0(392)=124+j-33, pre_bfly02(392)=157+j91, index1_re(392)=13, index1_im(392)=13, bfly02(392)=314+j182
twf_m0(393)=122+j-37, pre_bfly02(393)=85+j-159, index1_re(393)=13, index1_im(393)=13, bfly02(393)=170+j-318
twf_m0(394)=121+j-42, pre_bfly02(394)=121+j-42, index1_re(394)=13, index1_im(394)=13, bfly02(394)=242+j-84
twf_m0(395)=119+j-46, pre_bfly02(395)=238+j-92, index1_re(395)=13, index1_im(395)=13, bfly02(395)=476+j-184
twf_m0(396)=118+j-50, pre_bfly02(396)=-168+j-68, index1_re(396)=13, index1_im(396)=13, bfly02(396)=-336+j-136
twf_m0(397)=116+j-55, pre_bfly02(397)=0+j0, index1_re(397)=13, index1_im(397)=13, bfly02(397)=0+j0
twf_m0(398)=114+j-59, pre_bfly02(398)=59+j114, index1_re(398)=13, index1_im(398)=13, bfly02(398)=118+j228
twf_m0(399)=111+j-63, pre_bfly02(399)=-63+j-111, index1_re(399)=13, index1_im(399)=13, bfly02(399)=-126+j-222
twf_m0(400)=109+j-67, pre_bfly02(400)=0+j0, index1_re(400)=13, index1_im(400)=13, bfly02(400)=0+j0
twf_m0(401)=106+j-71, pre_bfly02(401)=0+j0, index1_re(401)=13, index1_im(401)=13, bfly02(401)=0+j0
twf_m0(402)=104+j-75, pre_bfly02(402)=75+j104, index1_re(402)=13, index1_im(402)=13, bfly02(402)=150+j208
twf_m0(403)=101+j-79, pre_bfly02(403)=0+j0, index1_re(403)=13, index1_im(403)=13, bfly02(403)=0+j0
twf_m0(404)=98+j-82, pre_bfly02(404)=-164+j-196, index1_re(404)=13, index1_im(404)=13, bfly02(404)=-328+j-392
twf_m0(405)=95+j-86, pre_bfly02(405)=-86+j-95, index1_re(405)=13, index1_im(405)=13, bfly02(405)=-172+j-190
twf_m0(406)=92+j-89, pre_bfly02(406)=181+j3, index1_re(406)=13, index1_im(406)=13, bfly02(406)=362+j6
twf_m0(407)=88+j-93, pre_bfly02(407)=0+j0, index1_re(407)=13, index1_im(407)=13, bfly02(407)=0+j0
twf_m0(408)=85+j-96, pre_bfly02(408)=-181+j11, index1_re(408)=13, index1_im(408)=13, bfly02(408)=-362+j22
twf_m0(409)=81+j-99, pre_bfly02(409)=-99+j-81, index1_re(409)=13, index1_im(409)=13, bfly02(409)=-198+j-162
twf_m0(410)=78+j-102, pre_bfly02(410)=204+j156, index1_re(410)=13, index1_im(410)=13, bfly02(410)=408+j312
twf_m0(411)=74+j-105, pre_bfly02(411)=0+j0, index1_re(411)=13, index1_im(411)=13, bfly02(411)=0+j0
twf_m0(412)=70+j-107, pre_bfly02(412)=0+j0, index1_re(412)=13, index1_im(412)=13, bfly02(412)=0+j0
twf_m0(413)=66+j-110, pre_bfly02(413)=0+j0, index1_re(413)=13, index1_im(413)=13, bfly02(413)=0+j0
twf_m0(414)=62+j-112, pre_bfly02(414)=0+j0, index1_re(414)=13, index1_im(414)=13, bfly02(414)=0+j0
twf_m0(415)=58+j-114, pre_bfly02(415)=114+j58, index1_re(415)=13, index1_im(415)=13, bfly02(415)=228+j116
twf_m0(416)=53+j-116, pre_bfly02(416)=-53+j116, index1_re(416)=13, index1_im(416)=13, bfly02(416)=-106+j232
twf_m0(417)=49+j-118, pre_bfly02(417)=167+j-69, index1_re(417)=13, index1_im(417)=13, bfly02(417)=334+j-138
twf_m0(418)=45+j-120, pre_bfly02(418)=-75+j-165, index1_re(418)=13, index1_im(418)=13, bfly02(418)=-150+j-330
twf_m0(419)=40+j-122, pre_bfly02(419)=40+j-122, index1_re(419)=13, index1_im(419)=13, bfly02(419)=80+j-244
twf_m0(420)=36+j-123, pre_bfly02(420)=0+j0, index1_re(420)=13, index1_im(420)=13, bfly02(420)=0+j0
twf_m0(421)=31+j-124, pre_bfly02(421)=0+j0, index1_re(421)=13, index1_im(421)=13, bfly02(421)=0+j0
twf_m0(422)=27+j-125, pre_bfly02(422)=125+j27, index1_re(422)=13, index1_im(422)=13, bfly02(422)=250+j54
twf_m0(423)=22+j-126, pre_bfly02(423)=-22+j126, index1_re(423)=13, index1_im(423)=13, bfly02(423)=-44+j252
twf_m0(424)=17+j-127, pre_bfly02(424)=144+j-110, index1_re(424)=13, index1_im(424)=13, bfly02(424)=288+j-220
twf_m0(425)=13+j-127, pre_bfly02(425)=-140+j114, index1_re(425)=13, index1_im(425)=13, bfly02(425)=-280+j228
twf_m0(426)=8+j-128, pre_bfly02(426)=-128+j-8, index1_re(426)=13, index1_im(426)=13, bfly02(426)=-256+j-16
twf_m0(427)=3+j-128, pre_bfly02(427)=0+j0, index1_re(427)=13, index1_im(427)=13, bfly02(427)=0+j0
twf_m0(428)=-2+j-128, pre_bfly02(428)=128+j-2, index1_re(428)=13, index1_im(428)=13, bfly02(428)=256+j-4
twf_m0(429)=-6+j-128, pre_bfly02(429)=-128+j6, index1_re(429)=13, index1_im(429)=13, bfly02(429)=-256+j12
twf_m0(430)=-11+j-128, pre_bfly02(430)=-245+j150, index1_re(430)=13, index1_im(430)=13, bfly02(430)=-490+j300
twf_m0(431)=-16+j-127, pre_bfly02(431)=-16+j-127, index1_re(431)=13, index1_im(431)=13, bfly02(431)=-32+j-254
twf_m0(432)=-20+j-126, pre_bfly02(432)=106+j-146, index1_re(432)=13, index1_im(432)=13, bfly02(432)=212+j-292
